availability;description;brand;name;id;price;category;images;quantity
Wysyłamy od 2-14 dni;Plafon wykonany w całołci z jednego materiału - tekstylnego abażuruł  <br>\- co zapewnia rłwnomierne rozprowadzenie miłkkiego łwiatła nawet przy ułyciu mocnych łrłdeł<br><br>(w zalełnołci od modelu 3-5 żarówek E27 - duły gwint).<br><br>Ułycie do montału magnesłw neodymowych pozwala na łatwe odpiłcie abażura od podstawy.<br><br>Absolutny mistrz uzytecznołci!<br><br><br> Opis<br><br>Light source<br>    5 x E27<br>Styl<br>    Nowoczesny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    70 cm<br>Wysokość<br>    20 cm<br>Kolor<br>    Biały<br>;Kandela;Plafon Brava P-700 czarny/szary/beżowy/bia;2693;470.0;Sufitowe;https://jasniej.com/4237-thickbox_01resp/plafon-brava-p-700-grafit-lub-bialy.jpg, https://jasniej.com/4238-thickbox_01resp/plafon-brava-p-700-grafit-lub-bialy.jpg;6
Wysyłamy od 2-14 dni;Plafon wykonany w całołci z jednego materiału - tekstylnego abażuruł  <br>\- co zapewnia rłwnomierne rozprowadzenie miłkkiego łwiatła nawet przy ułyciu mocnych łrłdeł<br><br>(w zalełnołci od modelu 3-5 żarówek E27 - duły gwint).<br><br>Ułycie do montału magnesłw neodymowych pozwala na łatwe odpiłcie abażura od podstawy.<br><br>Absolutny mistrz uzytecznołci!<br><br><br> Opis<br><br>Light source<br>    3 x E27<br>Styl<br>    Nowoczesny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    60 cm<br>Wysokość<br>    18 cm<br>Kolor<br>    Szary<br>;Kandela;Plafon Brava P-600 czarny/szary/beżowy/bia;2692;440.0;Sufitowe;https://jasniej.com/4234-thickbox_01resp/plafon-brava-p-600-grafit-lub-bialy.jpg, https://jasniej.com/4235-thickbox_01resp/plafon-brava-p-600-grafit-lub-bialy.jpg, https://jasniej.com/4236-thickbox_01resp/plafon-brava-p-600-grafit-lub-bialy.jpg;4
Wysyłamy od 2-14 dni;Plafon wykonany w całołci z jednego materiału - tekstylnego abażuru   <br>\- co zapewnia rłwnomierne rozprowadzenie miłkkiego łwiatła nawet przy ułyciu mocnych łrłdeł<br><br>(w zalełnołci od modelu 3-5 żarówek E27 - duły gwint).<br><br>Ułycie do montału magnesłw neodymowych pozwala na łatwe odpiłcie abażura od podstawy.<br><br>Absolutny mistrz uzytecznołci!<br><br><br> Opis<br><br>Light source<br>    3 x E27<br>Styl<br>    Nowoczesny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    50 cm<br>Wysokość<br>    18 cm<br>Kolor<br>    Biały<br>;Kandela;Plafon Brava P-500 czarny/szary/beżowy/bia;2691;438.0;Sufitowe;https://jasniej.com/4231-thickbox_01resp/plafon-brava-p-500-grafit-lub-bialy.jpg, https://jasniej.com/4232-thickbox_01resp/plafon-brava-p-500-grafit-lub-bialy.jpg, https://jasniej.com/4233-thickbox_01resp/plafon-brava-p-500-grafit-lub-bialy.jpg;9
Wysyłamy od 2-14 dni;Plafon wykonany w całołci z jednego materiału - tekstylnego abażuruł  <br>\- co zapewnia rłwnomierne rozprowadzenie miłkkiego łwiatła nawet przy ułyciu mocnych łrłdeł<br><br>(w zalełnołci od modelu 3-5 żarówek E27 - duły gwint).<br><br>Ułycie do montału magnesłw neodymowych pozwala na łatwe odpiłcie abażura od podstawy.<br><br>Absolutny mistrz uzytecznołci!<br><br><br> Opis<br><br>Light source<br>    2 x E27<br>Styl<br>    Nowoczesny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    40 cm<br>Wysokość<br>    16 cm<br>Kolor<br>    Szary<br>;Kandela;Plafon Brava P-400 czarny/szary/beżowy/bia;2690;349.0;Sufitowe;https://jasniej.com/4230-thickbox_01resp/brava-p-400-grafit-lub-bialy.jpg;8
Wysyłamy 2-14 dni;<br><br><br> Opis<br><br>Light source<br>    GU10<br>Styl<br>    Industrialny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    8,5 cm<br>Wysokość<br>    11 cm<br>Kolor<br>    Biały<br>;Astro;Astro Minima IP65;2520;113.0;Sufitowe;https://jasniej.com/3949-thickbox_01resp/astro-minima-ip65.jpg;5
Wysyłamy 7-21 dni;<br><br><br> Opis<br><br>Szerokość<br>    111cm<br>Styl<br>    Skandynawski<br>Styl<br>    Nowoczesny<br>Styl<br>    Industrialny<br>Styl<br>    Minimalistyczny<br>Wysokość<br>    mi 60 cm- max 110 cm<br>Kolor<br>    Czarny<br>;Grok;INVISIBLE Pendant 765lm 3000K;2708;1632.83;Sufitowe;https://jasniej.com/4267-thickbox_01resp/invisible-pendant-765lm-3000k.jpg;5
Wysyłamy 2-14 dni;<br><br><br> Opis<br><br>Light source<br>    GU10<br>Styl<br>    Industrialny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    8,5 cm<br>Wysokość<br>    11 cm<br>Kolor<br>    Czarny<br>;Astro;Astro Minima IP65;2521;107.0;Sufitowe;https://jasniej.com/3950-thickbox_01resp/astro-minima-ip65.jpg, https://jasniej.com/3951-thickbox_01resp/astro-minima-ip65.jpg;1
Wysyłamy 2-14 dni;<br><br><br> Opis<br><br>Light source<br>    4 x E27<br>Styl<br>    Nowoczesny<br>Styl<br>    Minimalistyczny<br>Średnica<br>    65 cm<br>Wysokość<br>    20 cm<br>Kolor<br>    Biały<br>;Nowodvorski;CAMERON;2452;429.0;Sufitowe;https://jasniej.com/3840-thickbox_01resp/cameron.jpg;2
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    25<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    50<br>Średnica klosza<br>    25<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Brązowy jasny<br>";Yell;Kojak 25 25 Camel;15240;630.99;Sufitowe;https://jasniej.com/52988-thickbox_01resp/moon-rod-25-25-camel.jpg, https://jasniej.com/52989-thickbox_01resp/moon-rod-25-25-camel.jpg, https://jasniej.com/52987-thickbox_01resp/moon-rod-25-25-camel.jpg;4
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    25<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    50<br>Średnica klosza<br>    25<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Czarny<br>";Yell;Kojak 25 25 Black;15238;630.99;Sufitowe;https://jasniej.com/52979-thickbox_01resp/moon-rod-25-25-black.jpg, https://jasniej.com/52980-thickbox_01resp/moon-rod-25-25-black.jpg, https://jasniej.com/52978-thickbox_01resp/moon-rod-25-25-black.jpg;9
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    35<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    60<br>Średnica klosza<br>    35<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Biały<br>";Yell;Kojak 25 35 White;15247;838.86;Sufitowe;https://jasniej.com/52975-thickbox_01resp/moon-rod-25-35-white.jpg, https://jasniej.com/52976-thickbox_01resp/moon-rod-25-35-white.jpg, https://jasniej.com/52977-thickbox_01resp/moon-rod-25-35-white.jpg;3
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    55<br>Średnica klosza<br>    30<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Czarny<br>";Yell;Kojak 25 30 Black;15243;734.31;Sufitowe;https://jasniej.com/52981-thickbox_01resp/moon-rod-25-30-black.jpg, https://jasniej.com/52982-thickbox_01resp/moon-rod-25-30-black.jpg, https://jasniej.com/52983-thickbox_01resp/moon-rod-25-30-black.jpg;6
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    55<br>Średnica klosza<br>    30<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Biały<br>";Yell;Kojak 25 30 White;15242;734.31;Sufitowe;https://jasniej.com/52972-thickbox_01resp/moon-rod-25-30-white.jpg, https://jasniej.com/52973-thickbox_01resp/moon-rod-25-30-white.jpg, https://jasniej.com/52974-thickbox_01resp/moon-rod-25-30-white.jpg;4
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    25<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    50<br>Średnica klosza<br>    25<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Biały<br>";Yell;Kojak 25 25 White;15237;630.99;Sufitowe;https://jasniej.com/52970-thickbox_01resp/moon-rod-25-25-white.jpg, https://jasniej.com/52971-thickbox_01resp/moon-rod-25-25-white.jpg, https://jasniej.com/52969-thickbox_01resp/moon-rod-25-25-white.jpg;8
Wysyłamy 2-10 dni;<br><br><br> Opis<br><br>Średnica<br>    30cm<br>Źródło światła<br>    LED 1800lm 3000K<br>Wysokość<br>    3,5cm<br>Kolor<br>    Biały<br>;Kohl;DISC SURFACE  LED 24W 3000K Ø300 MM 1800lm;15308;163.84;Sufitowe;https://jasniej.com/53139-thickbox_01resp/disc-surface-led-20w-3000k-o225-mm.jpg;8
Wysyłamy w 2-21 dni;<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal<br>Szerokość<br>    12<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    8<br>Źródło Światła<br>    ES111 12W 960lm 3000K<br>Kolor<br>    Zielony<br>;Yell;Tube Midnight Green;15286;400.98;Sufitowe;https://jasniej.com/53073-thickbox_01resp/tube-midnight-green.jpg, https://jasniej.com/53074-thickbox_01resp/tube-midnight-green.jpg, https://jasniej.com/53075-thickbox_01resp/tube-midnight-green.jpg;2
Wysyłamy w 2-21 dni;<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal<br>Szerokość<br>    12<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    8<br>Źródło Światła<br>    ES111 12W 960lm 3000K<br>Kolor<br>    Czerwony<br>;Yell;Tube Dusty Red;15284;349.0;Sufitowe;https://jasniej.com/53070-thickbox_01resp/tube-dusty-red.jpg, https://jasniej.com/53071-thickbox_01resp/tube-dusty-red.jpg, https://jasniej.com/53072-thickbox_01resp/tube-dusty-red.jpg;8
Wysyłamy 2-10 dni;<br><br><br> Opis<br><br>Średnica<br>    22,5cm<br>Źródło światła<br>    LED 1500lm 3000K<br>Wysokość<br>    3,5cm<br>Kolor<br>    Biały<br>;Kohl;DISC SURFACE  LED 20W 3000K Ø225 MM 1500lm;15307;135.34;Sufitowe;https://jasniej.com/53138-thickbox_01resp/disc-surface-led-20w-3000k-o225-mm.jpg;7
Wysyłamy w 2-21 dni;<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal<br>Szerokość<br>    12<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    8<br>Źródło Światła<br>    ES111 12W 960lm 3000K<br>Kolor<br>    Brązowy jasny<br>;Yell;Tube Camel;15285;400.98;Sufitowe;https://jasniej.com/53067-thickbox_01resp/tube-camel.jpg, https://jasniej.com/53068-thickbox_01resp/tube-camel.jpg, https://jasniej.com/53069-thickbox_01resp/tube-camel.jpg;3
Wysyłamy w 2-21 dni;<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal<br>Szerokość<br>    12<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    8<br>Źródło Światła<br>    ES111 12W 960lm 3000K<br>Kolor<br>    Czarny<br>;Yell;Tube Black;15283;400.98;Sufitowe;https://jasniej.com/53064-thickbox_01resp/tube-black.jpg, https://jasniej.com/53065-thickbox_01resp/tube-black.jpg, https://jasniej.com/53066-thickbox_01resp/tube-black.jpg;9
Wysyłamy w 2-21 dni;<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal<br>Szerokość<br>    12<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    8<br>Źródło Światła<br>    ES111 12W 960lm 3000K<br>Kolor<br>    Biały<br>;Yell;Tube White;15282;321.03;Sufitowe;https://jasniej.com/53061-thickbox_01resp/tube-white.jpg, https://jasniej.com/53062-thickbox_01resp/tube-white.jpg, https://jasniej.com/53063-thickbox_01resp/tube-white.jpg, https://jasniej.com/53060-thickbox_01resp/tube-white.jpg;3
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Długość<br>    23<br>Szerokość<br>    11,5<br>Styl<br>    Skandynawski<br>Wysokość<br>    12,8<br>Kolor<br>    Czarny<br>;Zuiver;lampa dwupunktowa  LUCI-2 DTW czarna;10159;849.0;Sufitowe;https://jasniej.com/34053-thickbox_01resp/lampa-dwupunktowa-luci-2-dtw-czarna.jpg;8
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Długość<br>    23<br>Szerokość<br>    11,5<br>Styl<br>    Skandynawski<br>Wysokość<br>    12,8<br>Kolor<br>    Biały<br>;Zuiver;lampa dwupunktowa  LUCI-2 DTW biała;10158;849.0;Sufitowe;https://jasniej.com/34052-thickbox_01resp/lampa-dwupunktowa-luci-2-dtw-biala.jpg;7
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Długość<br>    11,5<br>Szerokość<br>    11,5<br>Styl<br>    Skandynawski<br>Wysokość<br>    12,8<br>Kolor<br>    Biały<br>;Zuiver;Lampa punktowa  LUCI-1 DTW biała;10157;439.99;Sufitowe;https://jasniej.com/34051-thickbox_01resp/lampa-punktowa-luci-1-dtw-biala.jpg;7
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Długość<br>    24,8<br>Szerokość<br>    8,5<br>Styl<br>    Skandynawski<br>Wysokość<br>    16<br>Kolor<br>    Miedziany<br>;Dutchbone;Lampa SPOTLIGHT SCOPE-2 DTW miedziana;2711;999.0;Sufitowe;https://jasniej.com/4271-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34060-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34061-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34062-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34063-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34064-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg, https://jasniej.com/34065-thickbox_01resp/lampa-spotlight-scope-2-dtw-miedziana.jpg;9
Wysyłamy w 2-14 dni;regulowany w każdym kierunku<br><br><br> Opis<br><br>Materiał<br>    aluminium<br>Długość<br>    11,5<br>Szerokość<br>    11,5<br>Styl<br>    Skandynawski<br>Źródło światła<br>    Wbudowane oświetlenie LED (5W), 3000 K<br>Wysokość<br>    12,8<br>Wymiary<br>    11,5x11,5x12,8 cm (WxDxH)<br>Kolor<br>    Czarny<br>;Zuiver;Spotlight LUCI-1 DTD czarny;10152;439.99;Sufitowe;https://jasniej.com/33868-thickbox_01resp/spotlight-luci-1-dtd-czarny.jpg;9
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Długość<br>    24,8<br>Szerokość<br>    8,5<br>Styl<br>    Skandynawski<br>Wysokość<br>    16<br>Kolor<br>    Miedziany<br>;Dutchbone;Lampa Spotlight SCOPE-2 DTW rdzawa;2710;799.0;Sufitowe;https://jasniej.com/4270-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34054-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34055-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34056-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34057-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34058-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg, https://jasniej.com/34059-thickbox_01resp/lampa-spotlight-scope-2-dtw-rdzawa.jpg;1
Wysyłamy w 2-14 dni;"<br><br><br> Opis<br><br>Materiał<br>    Matt white iron powder coated (perforated sheet) shades and base with aluminium body. White textured cable.<br>Długość<br>    9<br>Szerokość<br>    31<br>Styl<br>    Skandynawski<br>Wysokość<br>    16<br>Wymiary<br>    7 cm (WxDxH);31x9x2<br>Wymiary<br>    31x9x2,7 cm (WxDxH)<br>Wymiary<br>    31x9x2<br>Kolor<br>    Biały<br>";White Label Living;Spotlight SANDY-2 biały;2495;549.0;Sufitowe;https://jasniej.com/25170-thickbox_01resp/wll-spot-light-5500617.jpg;6
Wysyłamy w 2-14 dni;"<br><br><br> Opis<br><br>Materiał<br>    Matt white iron powder coated (perforated sheet) shade and base with aluminium body. White textured cable.<br>Długość<br>    9<br>Szerokość<br>    13<br>Styl<br>    Skandynawski<br>Wysokość<br>    16<br>Wymiary<br>    7 cm (WxDxH);9x13x2<br>Wymiary<br>    9x13x2,7 cm (WxDxH)<br>Wymiary<br>    9x13x2<br>Kolor<br>    Biały<br>";White Label Living;Spotlight SANDY- 1 biały;2494;289.99;Sufitowe;https://jasniej.com/25169-thickbox_01resp/wll-spot-light-5500616.jpg;7
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Materiał<br>    metal<br>Długość<br>    28<br>Szerokość<br>    12<br>Light source<br>    GU10 (ES111)<br>Styl<br>    Skandynawski<br>Źródło światła<br>    GU10 (ES111)<br>Wysokość<br>    19<br>Wymiary<br>    28x12x19<br>Kolor<br>    Srebrny<br>;Zuiver;SPOT LIGHT DICE-2 DTW cynkowany;2738;1299.0;Sufitowe;https://jasniej.com/4298-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35464-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35465-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35466-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35467-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35468-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35469-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35470-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35471-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg, https://jasniej.com/35472-thickbox_01resp/spot-light-dice-2-dtw-cynkowany.jpg;9
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Materiał<br>    aluminium<br>Długość<br>    28<br>Szerokość<br>    12<br>Light source<br>    GU10 (ES111)<br>Styl<br>    Skandynawski<br>Źródło światła<br>    GU10 (ES111)<br>Wysokość<br>    19<br>Wymiary<br>    28x12x19<br>Kolor<br>    Czarny<br>;Zuiver;SPOT LIGHT DICE-2 DTW czarny;2737;1099.0;Sufitowe;https://jasniej.com/4297-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35455-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35456-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35457-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35458-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35459-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35460-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35461-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35462-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg, https://jasniej.com/35463-thickbox_01resp/spot-light-dice-2-dtw-czarny.jpg;2
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    110<br>Średnica klosza<br>    30<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Brązowy jasny<br>";Yell;Kojak 80 30 Camel;15275;838.86;Sufitowe;https://jasniej.com/53101-thickbox_01resp/moon-rod-80-30-camel.jpg, https://jasniej.com/53102-thickbox_01resp/moon-rod-80-30-camel.jpg;2
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    25<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    105<br>Średnica klosza<br>    25<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Brązowy jasny<br>";Yell;Kojak 80 25 Camel;15270;746.61;Sufitowe;https://jasniej.com/53099-thickbox_01resp/moon-rod-80-25-camel.jpg, https://jasniej.com/53100-thickbox_01resp/moon-rod-80-25-camel.jpg;9
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    35<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    115<br>Średnica klosza<br>    35<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Czarny<br>";Yell;Kojak 80 35 Black;15278;942.18;Sufitowe;https://jasniej.com/53097-thickbox_01resp/moon-rod-80-35-black.jpg, https://jasniej.com/53098-thickbox_01resp/moon-rod-80-35-black.jpg;4
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    25<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    105<br>Średnica klosza<br>    25<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Czarny<br>";Yell;Kojak 80 25 Black;15268;746.61;Sufitowe;https://jasniej.com/53093-thickbox_01resp/moon-rod-80-25-black.jpg, https://jasniej.com/53094-thickbox_01resp/moon-rod-80-25-black.jpg;3
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    110<br>Średnica klosza<br>    30<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Czarny<br>";Yell;Kojak 80 30 Black;15273;838.86;Sufitowe;https://jasniej.com/53095-thickbox_01resp/moon-rod-80-30-black.jpg, https://jasniej.com/53096-thickbox_01resp/moon-rod-80-30-black.jpg;6
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    35<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    115<br>Średnica klosza<br>    35<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Biały<br>";Yell;Kojak 80 35 White;15277;942.18;Sufitowe;https://jasniej.com/53091-thickbox_01resp/moon-rod-80-35-white.jpg, https://jasniej.com/53092-thickbox_01resp/moon-rod-80-35-white.jpg;6
Wysyłamy w 2-21 dni;"<br><br><br> Opis<br><br>Materiał<br>    Powder coated metal; Opal<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>Wysokość<br>    110<br>Średnica klosza<br>    30<br>Źródło Światła<br>    E27 9W 806lm 3000K<br>Kolor<br>    Biały<br>";Yell;Kojak 80 30 White;15272;838.86;Sufitowe;https://jasniej.com/53089-thickbox_01resp/moon-rod-80-30-white.jpg, https://jasniej.com/53090-thickbox_01resp/moon-rod-80-30-white.jpg;3
